reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
74227900021,NA,41549.5614,42178.397,628.8356,1.51,2,junction_floor
71326000653,NA,5156.0039,5528.5504,372.5465,7.23,2,junction_floor
75340600093,NA,3811.03,4223.2473,412.2173,10.82,2,junction_floor
81190700125,NA,1604.182,4190.9463,2586.7643,161.25,2,junction_floor
81260700151,NA,10882.9423,13734.5815,2851.6393,26.2,2,junction_floor
81210800021,NA,769271.8125,773820.1641,4548.3516,0.59,2,junction_floor
72405000183,NA,16085.9432,30423.1051,14337.1619,89.13,2,junction_floor
72557300013,NA,214734.9458,234986.2682,20251.3225,9.43,2,junction_floor
82262100063,NA,114170.9072,166740.835,52569.9278,46.04,2,junction_floor
73214000263,NA,19936.4062,39618.5859,19682.1797,98.72,2,junction_floor
74284100183,NA,30328.0127,30839.2323,511.2196,1.69,2,junction_floor
75380300031,NA,36486.5517,69321.6016,32835.0498,89.99,2,junction_floor
82269100273,NA,28087.1545,28632.5725,545.418,1.94,2,junction_floor
84202000083,NA,13332.5791,13675.1853,342.6062,2.57,2,junction_floor
83185000413,NA,65217.3297,67070.6047,1853.275,2.84,2,junction_floor
83185000173,NA,99764.944,150940.3063,51175.3623,51.3,2,junction_floor
83185000793,NA,1383.4737,1785.6833,402.2097,29.07,2,junction_floor
73240300071,NA,21504.6737,24095.3441,2590.6704,12.05,2,junction_floor
73240900083,NA,7144.807,7167.3869,22.5799,0.32,2,junction_floor
72582700013,NA,24553.5762,37290.166,12736.5898,51.87,2,junction_floor
72554000204,NA,4328.0615,4444.5103,116.4487,2.69,2,junction_floor
74295900023,NA,643471.3863,678193.0742,34721.688,5.4,2,junction_floor
72549600053,NA,4758.32,5676.668,918.348,19.3,2,junction_floor
83242200213,NA,6320.8519,11646.708,5325.8561,84.26,2,junction_floor
83110800051,NA,9819.107,14717.4654,4898.3584,49.89,2,junction_floor
74298900301,NA,11209.024,12093.2085,884.1845,7.89,2,junction_floor
82264500011,NA,63023.491,67125.1787,4101.6877,6.51,2,junction_floor
81250500021,NA,487088.2564,966389.0026,479300.7462,98.4,2,junction_floor
75377000455,NA,2660.5453,3093.2006,432.6553,16.26,2,junction_floor
74270700061,NA,1789867.514,1798031.9388,8164.4248,0.46,2,junction_floor
72557600013,NA,594049.5,1161275.375,567225.875,95.48,2,junction_floor
83170900101,NA,1234.4539,1375.9703,141.5164,11.46,2,junction_floor
71230600103,NA,28498.6872,47000.3437,18501.6565,64.92,2,junction_floor
72541000113,NA,136967.7028,263857.0,126889.2972,92.64,2,junction_floor
77123000161,NA,2366.6342,3174.2109,807.5767,34.12,2,junction_floor
77125000011,NA,77883.6168,125246.4141,47362.7972,60.81,2,junction_floor
74287600031,NA,20980.968,22183.7246,1202.7566,5.73,2,junction_floor
74262900333,NA,6264.7638,8735.8921,2471.1283,39.44,2,junction_floor
72510000481,NA,5391.4115,8554.835,3163.4234,58.68,2,junction_floor
85206000313,NA,1640.3007,2483.6603,843.3596,51.41,2,junction_floor
75379000425,NA,1275.953,1451.4022,175.4492,13.75,2,junction_floor
81156000181,NA,390.1031,422.0133,31.9102,8.18,2,junction_floor
71321000071,NA,102674.5735,142851.4531,40176.8796,39.13,2,junction_floor
71349000223,NA,19823.8982,26842.2412,7018.343,35.4,2,junction_floor
75380100051,NA,39822.4451,42498.1846,2675.7395,6.72,2,junction_floor
72140900161,NA,12739.1919,13862.8862,1123.6943,8.82,2,junction_floor
81110200321,NA,13144.4755,21898.0098,8753.5343,66.59,2,junction_floor
72546000263,NA,2891.9946,2907.9907,15.9961,0.55,2,junction_floor
72265000171,NA,49168.141,54729.1839,5561.0429,11.31,2,junction_floor
72510000105,NA,1038043.875,1039978.4413,1934.5663,0.19,2,junction_floor
81247900071,NA,26151.2453,50890.4062,24739.161,94.6,2,junction_floor
75120700031,NA,43711.0409,43719.883,8.8421,0.02,2,junction_floor
81182000051,NA,13690.5837,14667.1787,976.5949,7.13,2,junction_floor
74269800031,NA,17205.7927,27680.1426,10474.3499,60.88,2,junction_floor
74262800064,NA,20116.0815,20135.7255,19.644,0.1,2,junction_floor
71322700123,NA,3006.3649,3334.7122,328.3473,10.92,2,junction_floor
83247000293,NA,707.563,1199.4629,491.8999,69.52,2,junction_floor
78263000183,NA,183679.7619,189236.2773,5556.5155,3.03,2,junction_floor
83270400073,NA,19698.028,19953.9086,255.8806,1.3,2,junction_floor
71224100033,NA,411933.0,823670.0,411737.0,99.95,2,junction_floor
71221000023,NA,330093.0946,1142430.5,812337.4054,246.09,3,junction_floor
81160600093,NA,4234.4647,5323.8315,1089.3667,25.73,2,junction_floor
82270000341,NA,612061.875,1222969.25,610907.375,99.81,2,junction_floor
71181400173,NA,247309.9375,247886.8749,576.9374,0.23,2,junction_floor
75368000121,NA,6220.2882,6430.5991,210.3109,3.38,2,junction_floor
81190500075,NA,239.3616,3564.303,3324.9414,1389.09,2,junction_floor
78100200211,NA,8708.3112,14947.457,6239.1458,71.65,2,junction_floor
75379000101,NA,9306.7623,14567.3936,5260.6313,56.52,2,junction_floor
83184000023,NA,6896.4414,8297.4998,1401.0584,20.32,2,junction_floor
83185000213,NA,75198.8359,85566.6921,10367.8562,13.79,2,junction_floor
83185000293,NA,72616.0372,72668.19,52.1528,0.07,2,junction_floor
81170000165,NA,846.2147,1619.3594,773.1447,91.37,2,junction_floor
72594000033,NA,147782.2031,166376.0565,18593.8534,12.58,2,junction_floor
83244500101,NA,46022.1245,47132.9185,1110.794,2.41,2,junction_floor
71224700093,NA,33763.3438,40663.7578,6900.4141,20.44,2,junction_floor
72230000435,NA,17234.1673,17302.5732,68.4059,0.4,2,junction_floor
74291400673,NA,2231.257,2299.7172,68.4602,3.07,2,junction_floor
72270800293,NA,1258.823,1781.0359,522.2129,41.48,2,junction_floor
